start_ms	end_ms	head	brows	right-hand	left-hand	body	video_name	sType	sentence	speaker	start_frames	end_frames	frame_count	main_sign	pos
133	2566		br_raise				part_q-tel_slom-alt	part_q	tel_slom	alt	0.0	77.0	97		
200	866			ПОЧЕМУ			part_q-tel_slom-alt	part_q	tel_slom	alt	3.0	23.0	97	ПОЧЕМУ	Q
1100	1533			ТЕЛЕВИЗОР			part_q-tel_slom-alt	part_q	tel_slom	alt	31.0	44.0	97	ТЕЛЕВИЗОР	N
1133	1433				ТЕЛЕВИЗОР		part_q-tel_slom-alt	part_q	tel_slom	alt	32.0	41.0	97		
1700	2500				СЛОМАННЫЙ		part_q-tel_slom-alt	part_q	tel_slom	alt	50.0	75.0	97		
1733	2500			СЛОМАННЫЙ			part_q-tel_slom-alt	part_q	tel_slom	alt	51.0	75.0	97	СЛОМАННЫЙ	V
261	2134		br_raise				part_q-tel_slom-kar	part_q	tel_slom	kar	3.0	49.0	55		
348	914			ПОЧЕМУ			part_q-tel_slom-kar	part_q	tel_slom	kar	5.0	19.0	55	ПОЧЕМУ	Q
1219	1394			ТЕЛЕВИЗОР			part_q-tel_slom-kar	part_q	tel_slom	kar	26.0	31.0	55	ТЕЛЕВИЗОР	N
1263	1394				ТЕЛЕВИЗОР		part_q-tel_slom-kar	part_q	tel_slom	kar	27.0	31.0	55		
1481	1960				СЛОМАННЫЙ		part_q-tel_slom-kar	part_q	tel_slom	kar	33.0	45.0	55		
1524	1960			СЛОМАННЫЙ			part_q-tel_slom-kar	part_q	tel_slom	kar	34.0	45.0	55	СЛОМАННЫЙ	V
300	2266		br_raise				part_q-tel_slom-makh	part_q	tel_slom	makh	6.0	68.0	81		
466	933			ПОЧЕМУ			part_q-tel_slom-makh	part_q	tel_slom	makh	11.0	26.0	81	ПОЧЕМУ	Q
1333	1600			ТЕЛЕВИЗОР			part_q-tel_slom-makh	part_q	tel_slom	makh	38.0	47.0	81	ТЕЛЕВИЗОР	N
1366	1600				ТЕЛЕВИЗОР		part_q-tel_slom-makh	part_q	tel_slom	makh	39.0	47.0	81		
1766	2066			СЛОМАННЫЙ	СЛОМАННЫЙ		part_q-tel_slom-makh	part_q	tel_slom	makh	52.0	61.0	81	СЛОМАННЫЙ	V
300	1200				ПОЧЕМУ		part_q-tel_slom-mira	part_q	tel_slom	mira	6.0	34.0	84	ПОЧЕМУ	Q
433	1233		br_raise				part_q-tel_slom-mira	part_q	tel_slom	mira	10.0	35.0	84		
1533	2033			ТЕЛЕВИЗОР	ТЕЛЕВИЗОР		part_q-tel_slom-mira	part_q	tel_slom	mira	45.0	60.0	84	ТЕЛЕВИЗОР	N
2200	2633				СЛОМАННЫЙ		part_q-tel_slom-mira	part_q	tel_slom	mira	66.0	79.0	84	СЛОМАННЫЙ	V
2233	2633			СЛОМАННЫЙ			part_q-tel_slom-mira	part_q	tel_slom	mira	67.0	79.0	84		
466	1033			ПОЧЕМУ			part_q-tel_slom-tanya	part_q	tel_slom	tanya	11.0	29.0	82	ПОЧЕМУ	Q
1166	1600			ТЕЛЕВИЗОР			part_q-tel_slom-tanya	part_q	tel_slom	tanya	33.0	47.0	82	ТЕЛЕВИЗОР	N
1300	1600				ТЕЛЕВИЗОР		part_q-tel_slom-tanya	part_q	tel_slom	tanya	37.0	47.0	82		
1666	2133		br_raise				part_q-tel_slom-tanya	part_q	tel_slom	tanya	49.0	64.0	82		
1700	2466			СЛОМАННЫЙ			part_q-tel_slom-tanya	part_q	tel_slom	tanya	50.0	74.0	82	СЛОМАННЫЙ	V
1733	2466				СЛОМАННЫЙ		part_q-tel_slom-tanya	part_q	tel_slom	tanya	51.0	74.0	82		
166	800	chin_up					part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	2.0	21.0	99		
300	1033		br_raise				part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	6.0	29.0	99		
533	1200			ПОЧЕМУ			part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	13.0	34.0	99	ПОЧЕМУ	Q
1366	2000			УЧИТЕЛЬ			part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	39.0	59.0	99	УЧИТЕЛЬ	N
1417	1866		br_raise				part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	41.0	55.0	99		
1500	1866				УЧИТЕЛЬ		part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	43.0	55.0	99		
2100	2900			СМЕЯТЬСЯ			part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	62.0	87.0	99	СМЕЯТЬСЯ	V
2233	2933	turn_forward					part_q-uchit_smeh-alt	part_q	uchit_smeh	alt	66.0	88.0	99		
208	780			ПОЧЕМУ			part_q-uchit_smeh-kar	part_q	uchit_smeh	kar	-0.0	12.0	47	ПОЧЕМУ	Q
988	1456				УЧИТЕЛЬ		part_q-uchit_smeh-kar	part_q	uchit_smeh	kar	16.0	26.0	47		
988	1509			УЧИТЕЛЬ			part_q-uchit_smeh-kar	part_q	uchit_smeh	kar	16.0	28.0	47	УЧИТЕЛЬ	N
1613	2289			СМЕЯТЬСЯ			part_q-uchit_smeh-kar	part_q	uchit_smeh	kar	30.0	44.0	47	СМЕЯТЬСЯ	V
200	733		br_raise				part_q-uchit_smeh-makh	part_q	uchit_smeh	makh	3.0	19.0	86		
233	866			ПОЧЕМУ			part_q-uchit_smeh-makh	part_q	uchit_smeh	makh	4.0	24.0	86	ПОЧЕМУ	Q
1166	1566				УЧИТЕЛЬ		part_q-uchit_smeh-makh	part_q	uchit_smeh	makh	33.0	46.0	86		
1166	1600			УЧИТЕЛЬ			part_q-uchit_smeh-makh	part_q	uchit_smeh	makh	33.0	47.0	86	УЧИТЕЛЬ	N
1700	2366			СМЕЯТЬСЯ			part_q-uchit_smeh-makh	part_q	uchit_smeh	makh	50.0	71.0	86	СМЕЯТЬСЯ	V
133	466	chin_up					part_q-uchit_smeh-mira	part_q	uchit_smeh	mira	0.0	11.0	69		
133	700				ПОЧЕМУ		part_q-uchit_smeh-mira	part_q	uchit_smeh	mira	0.0	19.0	69	ПОЧЕМУ	Q
933	1533			УЧИТЕЛЬ			part_q-uchit_smeh-mira	part_q	uchit_smeh	mira	26.0	45.0	69		
1000	1466				УЧИТЕЛЬ		part_q-uchit_smeh-mira	part_q	uchit_smeh	mira	28.0	43.0	69	УЧИТЕЛЬ	N
1666	2300				СМЕЯТЬСЯ		part_q-uchit_smeh-mira	part_q	uchit_smeh	mira	49.0	70.0	69	СМЕЯТЬСЯ	V
433	900	chin_up					part_q-uchit_smeh-tanya	part_q	uchit_smeh	tanya	10.0	25.0	91		
466	1233			ПОЧЕМУ			part_q-uchit_smeh-tanya	part_q	uchit_smeh	tanya	11.0	35.0	91	ПОЧЕМУ	Q
1366	2133				УЧИТЕЛЬ		part_q-uchit_smeh-tanya	part_q	uchit_smeh	tanya	39.0	63.0	91		
1466	2100			УЧИТЕЛЬ			part_q-uchit_smeh-tanya	part_q	uchit_smeh	tanya	42.0	62.0	91	УЧИТЕЛЬ	N
2233	2800			СМЕЯТЬСЯ			part_q-uchit_smeh-tanya	part_q	uchit_smeh	tanya	66.0	84.0	91	СМЕЯТЬСЯ	V
176	1768		br_raise				part_q-dev_upala-gul	part_q	dev_upala	gul	2.0	50.0	59		
247	530	chin_up					part_q-dev_upala-gul	part_q	dev_upala	gul	4.0	12.0	59		
459	884			ГДЕ	ГДЕ		part_q-dev_upala-gul	part_q	dev_upala	gul	10.0	23.0	59	ГДЕ	Q
1025	1343			ДЕВОЧКА			part_q-dev_upala-gul	part_q	dev_upala	gul	27.0	37.0	59	ДЕВОЧКА	N
1379	1874			УПАСТЬ			part_q-dev_upala-gul	part_q	dev_upala	gul	38.0	53.0	59	УПАСТЬ	V
1485	1874				УПАСТЬ		part_q-dev_upala-gul	part_q	dev_upala	gul	41.0	53.0	59		
1556	1874	turn_forward					part_q-dev_upala-gul	part_q	dev_upala	gul	43.0	53.0	59		
923	2449		br_raise				part_q-dev_upala-vik	part_q	dev_upala	vik	23.0	68.0	102		
958	1313				ГДЕ		part_q-dev_upala-vik	part_q	dev_upala	vik	24.0	35.0	102		
958	1384			ГДЕ			part_q-dev_upala-vik	part_q	dev_upala	vik	24.0	37.0	102	ГДЕ	Q
1526	1881			ДЕВОЧКА			part_q-dev_upala-vik	part_q	dev_upala	vik	41.0	51.0	102	ДЕВОЧКА	N
2059	2485			CLF:ЧЕЛОВЕК:УПАСТЬ	ПЛОСКОСТЬ		part_q-dev_upala-vik	part_q	dev_upala	vik	57.0	69.0	102	CLF:ЧЕЛОВЕК:УПАСТЬ	V
200	2566		br_raise				part_q-dev_upala-x	part_q	dev_upala	x	3.0	76.0	109		
300	2666	chin_up					part_q-dev_upala-x	part_q	dev_upala	x	6.0	79.0	109		
433	866			ГДЕ	ГДЕ		part_q-dev_upala-x	part_q	dev_upala	x	10.0	23.0	109	ГДЕ	Q
1000	1333			ДЕВОЧКА			part_q-dev_upala-x	part_q	dev_upala	x	27.0	38.0	109	ДЕВОЧКА	N
1466	2433			CLF:ЧЕЛОВЕК:УПАСТЬ	ПЛОСКОСТЬ		part_q-dev_upala-x	part_q	dev_upala	x	42.0	72.0	109	CLF:ЧЕЛОВЕК:УПАСТЬ	V
412	2403		br_raise				part_q-dev_upala-shyr	part_q	dev_upala	shyr	3.0	35.0	35		
618	1098			ГДЕ			part_q-dev_upala-shyr	part_q	dev_upala	shyr	6.0	14.0	35	ГДЕ	Q
1236	1442			ДЕВОЧКА			part_q-dev_upala-shyr	part_q	dev_upala	shyr	16.0	20.0	35	ДЕВОЧКА	N
1648	2197			CLF:ЧЕЛОВЕК:УПАСТЬ	ПЛОСКОСТЬ		part_q-dev_upala-shyr	part_q	dev_upala	shyr	23.0	32.0	35	CLF:ЧЕЛОВЕК:УПАСТЬ	V
213	710	chin_up					part_q-dom_post-gul	part_q	dom_post	gul	3.0	18.0	66		
248	568		br_raise				part_q-dom_post-gul	part_q	dom_post	gul	4.0	13.0	66		
355	1030			КОГДА			part_q-dom_post-gul	part_q	dom_post	gul	7.0	27.0	66	КОГДА	Q
1066	1599				ДОМ		part_q-dom_post-gul	part_q	dom_post	gul	28.0	44.0	66		
1172	1599			ДОМ			part_q-dom_post-gul	part_q	dom_post	gul	31.0	44.0	66	ДОМ	N
1670	2167			СТРОИТЬ	СТРОИТЬ		part_q-dom_post-gul	part_q	dom_post	gul	46.0	61.0	66	СТРОИТЬ	V
723	1386			КОГДА			part_q-dom_post-shyr	part_q	dom_post	shyr	9.0	21.0	45	КОГДА	Q
1446	1687				ДОМ		part_q-dom_post-shyr	part_q	dom_post	shyr	22.0	27.0	45		
1446	1747			ДОМ			part_q-dom_post-shyr	part_q	dom_post	shyr	22.0	28.0	45	ДОМ	N
1807	2591			СТРОИТЬ	СТРОИТЬ		part_q-dom_post-shyr	part_q	dom_post	shyr	29.0	43.0	45	СТРОИТЬ	V
654	1178		br_raise				part_q-dom_post-vik	part_q	dom_post	vik	12.0	25.0	58		
741	1178			КОГДА			part_q-dom_post-vik	part_q	dom_post	vik	14.0	25.0	58	КОГДА	Q
1265	1570				ДОМ		part_q-dom_post-vik	part_q	dom_post	vik	27.0	35.0	58		
1309	1570			ДОМ			part_q-dom_post-vik	part_q	dom_post	vik	28.0	35.0	58	ДОМ	N
1701	2225				СТРОИТЬ		part_q-dom_post-vik	part_q	dom_post	vik	38.0	51.0	58		
1701	2268			СТРОИТЬ			part_q-dom_post-vik	part_q	dom_post	vik	38.0	52.0	58	СТРОИТЬ	V
133	1733		br_raise				part_q-dom_post-x	part_q	dom_post	x	0.0	50.0	100		
200	933			КОГДА			part_q-dom_post-x	part_q	dom_post	x	3.0	25.0	100	КОГДА	Q
766	3000	chin_up					part_q-dom_post-x	part_q	dom_post	x	20.0	90.0	100		
1066	1333				ДОМ		part_q-dom_post-x	part_q	dom_post	x	30.0	38.0	100		
1133	1333			ДОМ			part_q-dom_post-x	part_q	dom_post	x	32.0	38.0	100	ДОМ	N
1466	2700			СТРОИТЬ			part_q-dom_post-x	part_q	dom_post	x	42.0	81.0	100	СТРОИТЬ	V
1500	2700				СТРОИТЬ		part_q-dom_post-x	part_q	dom_post	x	43.0	81.0	100		
262	874		br_raise				part_q-mal_chit-gul	part_q	mal_chit	gul	3.0	18.0	65		
480	1136			ЧТО			part_q-mal_chit-gul	part_q	mal_chit	gul	8.0	24.0	65	ЧТО	Q
1179	1529		br_raise				part_q-mal_chit-gul	part_q	mal_chit	gul	25.0	34.0	65		
1223	1704			МАЛЬЧИК			part_q-mal_chit-gul	part_q	mal_chit	gul	26.0	38.0	65	МАЛЬЧИК	N
1879	2578				ЧИТАТЬ		part_q-mal_chit-gul	part_q	mal_chit	gul	42.0	59.0	65		
1966	2578			ЧИТАТЬ			part_q-mal_chit-gul	part_q	mal_chit	gul	44.0	59.0	65	ЧИТАТЬ	V
616	2398		br_raise				part_q-mal_chit-shyr	part_q	mal_chit	shyr	6.0	35.0	41		
822	1370			ЧТО			part_q-mal_chit-shyr	part_q	mal_chit	shyr	9.0	18.0	41	ЧТО	Q
1439	1918			МАЛЬЧИК			part_q-mal_chit-shyr	part_q	mal_chit	shyr	19.0	27.0	41	МАЛЬЧИК	N
1987	2535			ЧИТАТЬ	ЧИТАТЬ		part_q-mal_chit-shyr	part_q	mal_chit	shyr	28.0	37.0	41	ЧИТАТЬ	V
523	828		br_raise				part_q-mal_chit-vik	part_q	mal_chit	vik	9.0	16.0	65		
784	1220			ЧТО			part_q-mal_chit-vik	part_q	mal_chit	vik	15.0	26.0	65	ЧТО	Q
828	2528		br_low				part_q-mal_chit-vik	part_q	mal_chit	vik	16.0	58.0	65		
1264	1656			МАЛЬЧИК			part_q-mal_chit-vik	part_q	mal_chit	vik	27.0	37.0	65	МАЛЬЧИК	N
1656	2441				ЧИТАТЬ		part_q-mal_chit-vik	part_q	mal_chit	vik	37.0	56.0	65		
1787	2441			ЧИТАТЬ			part_q-mal_chit-vik	part_q	mal_chit	vik	40.0	56.0	65	ЧИТАТЬ	V
133	2500		br_raise				part_q-mal_chit-x	part_q	mal_chit	x	0.0	74.0	126		
333	966			ЧТО			part_q-mal_chit-x	part_q	mal_chit	x	7.0	26.0	126	ЧТО	Q
1100	1666			МАЛЬЧИК			part_q-mal_chit-x	part_q	mal_chit	x	30.0	48.0	126	МАЛЬЧИК	N
1833	3000				ЧИТАТЬ		part_q-mal_chit-x	part_q	mal_chit	x	53.0	89.0	126		
1866	3033			ЧИТАТЬ			part_q-mal_chit-x	part_q	mal_chit	x	54.0	90.0	126	ЧИТАТЬ	V
306	1094					lf	part_q-mama_ust-gul	part_q	mama_ust	gul	4.0	23.0	56		
350	875		br_raise				part_q-mama_ust-gul	part_q	mama_ust	gul	5.0	18.0	56		
481	875	chin_up					part_q-mama_ust-gul	part_q	mama_ust	gul	8.0	18.0	56		
568	1094			КОГДА			part_q-mama_ust-gul	part_q	mama_ust	gul	10.0	23.0	56	КОГДА	Q
1269	1663			МАМА			part_q-mama_ust-gul	part_q	mama_ust	gul	27.0	37.0	56	МАМА	N
1750	2188			УСТАЛЫЙ	УСТАЛЫЙ		part_q-mama_ust-gul	part_q	mama_ust	gul	39.0	50.0	56	УСТАЛЫЙ	V
549	1099			КОГДА			part_q-mama_ust-shyr	part_q	mama_ust	shyr	5.0	14.0	32	КОГДА	Q
1099	2198		br_raise				part_q-mama_ust-shyr	part_q	mama_ust	shyr	14.0	32.0	32		
1236	1580			МАМА			part_q-mama_ust-shyr	part_q	mama_ust	shyr	16.0	22.0	32	МАМА	N
1648	2198				УСТАЛЫЙ		part_q-mama_ust-shyr	part_q	mama_ust	shyr	23.0	32.0	32		
1717	2198			УСТАЛЫЙ			part_q-mama_ust-shyr	part_q	mama_ust	shyr	24.0	32.0	32	УСТАЛЫЙ	V
742	2226			КОГДА			part_q-mama_ust-vik	part_q	mama_ust	vik	18.0	62.0	106	КОГДА	Q
1625	1908		br_raise				part_q-mama_ust-vik	part_q	mama_ust	vik	44.0	52.0	106		
2014	2261		br_low				part_q-mama_ust-vik	part_q	mama_ust	vik	56.0	63.0	106		
2367	2826			МАМА			part_q-mama_ust-vik	part_q	mama_ust	vik	66.0	79.0	106	МАМА	N
2932	3462			УСТАЛЫЙ	УСТАЛЫЙ		part_q-mama_ust-vik	part_q	mama_ust	vik	83.0	98.0	106	УСТАЛЫЙ	V
200	1066		br_raise				part_q-mama_ust-x	part_q	mama_ust	x	3.0	30.0	82		
333	966			КОГДА			part_q-mama_ust-x	part_q	mama_ust	x	7.0	27.0	82	КОГДА	Q
500	966	chin_up					part_q-mama_ust-x	part_q	mama_ust	x	12.0	27.0	82		
1066	1533			МАМА			part_q-mama_ust-x	part_q	mama_ust	x	30.0	45.0	82	МАМА	N
1633	2333			УСТАЛЫЙ			part_q-mama_ust-x	part_q	mama_ust	x	48.0	70.0	82	УСТАЛЫЙ	V
1733	2333				УСТАЛЫЙ		part_q-mama_ust-x	part_q	mama_ust	x	51.0	70.0	82		
305	654		br_raise				part_q-okno_razb-gul	part_q	okno_razb	gul	4.0	12.0	60		
523	1046			ПОЧЕМУ			part_q-okno_razb-gul	part_q	okno_razb	gul	9.0	22.0	60	ПОЧЕМУ	Q
1090	1831				???		part_q-okno_razb-gul	part_q	okno_razb	gul	23.0	41.0	60		
1177	1831			ОКНО			part_q-okno_razb-gul	part_q	okno_razb	gul	25.0	41.0	60	ОКНО	N
1831	2354				РАЗБИТЫЙ		part_q-okno_razb-gul	part_q	okno_razb	gul	41.0	54.0	60		
1962	2398			РАЗБИТЫЙ			part_q-okno_razb-gul	part_q	okno_razb	gul	44.0	55.0	60	РАЗБИТЫЙ	V
548	1165			ПОЧЕМУ			part_q-okno_razb-shyr	part_q	okno_razb	shyr	5.0	15.0	36	ПОЧЕМУ	Q
1233	1644			ОКНО			part_q-okno_razb-shyr	part_q	okno_razb	shyr	16.0	23.0	36	ОКНО	N
1850	2467			РАЗБИТЫЙ	РАЗБИТЫЙ		part_q-okno_razb-shyr	part_q	okno_razb	shyr	26.0	36.0	36	РАЗБИТЫЙ	V
493	1728	chin_up					part_q-okno_razb-vik	part_q	okno_razb	vik	11.0	48.0	84		
564	1022			ПОЧЕМУ			part_q-okno_razb-vik	part_q	okno_razb	vik	13.0	27.0	84	ПОЧЕМУ	Q
1128	1375			ОКНО			part_q-okno_razb-vik	part_q	okno_razb	vik	30.0	37.0	84	ОКНО	N
1481	2045				РАЗБИТЫЙ		part_q-okno_razb-vik	part_q	okno_razb	vik	40.0	57.0	84		
1551	2045			РАЗБИТЫЙ			part_q-okno_razb-vik	part_q	okno_razb	vik	42.0	57.0	84	РАЗБИТЫЙ	V
800	1866		br_raise				part_q-okno_razb-x	part_q	okno_razb	x	21.0	54.0	124		
1000	3300	chin_up					part_q-okno_razb-x	part_q	okno_razb	x	27.0	99.0	124		
1100	1600			ПОЧЕМУ			part_q-okno_razb-x	part_q	okno_razb	x	30.0	46.0	124	ПОЧЕМУ	Q
1666	2200			ОКНО			part_q-okno_razb-x	part_q	okno_razb	x	48.0	65.0	124	ОКНО	N
2366	3100			РАЗБИТЫЙ	РАЗБИТЫЙ		part_q-okno_razb-x	part_q	okno_razb	x	70.0	92.0	124	РАЗБИТЫЙ	V
303	909		br_raise				part_q-papa_beg-gul	part_q	papa_beg	gul	4.0	19.0	56		
389	822	chin_up					part_q-papa_beg-gul	part_q	papa_beg	gul	6.0	17.0	56		
476	995			КУДА			part_q-papa_beg-gul	part_q	papa_beg	gul	8.0	21.0	56	КУДА	Q
1169	1645			ПАПА			part_q-papa_beg-gul	part_q	papa_beg	gul	25.0	37.0	56	ПАПА	N
1688	2338			БЕЖАТЬ			part_q-papa_beg-gul	part_q	papa_beg	gul	38.0	54.0	56	БЕЖАТЬ	V
1818	2381				БЕЖАТЬ		part_q-papa_beg-gul	part_q	papa_beg	gul	41.0	55.0	56		
361	1085		br_raise				part_q-papa_beg-shyr	part_q	papa_beg	shyr	3.0	16.0	34		
723	1206			ПАПА			part_q-papa_beg-shyr	part_q	papa_beg	shyr	10.0	19.0	34	ПАПА	N
1266	1567			КУДА	КУДА		part_q-papa_beg-shyr	part_q	papa_beg	shyr	20.0	25.0	34	КУДА	Q
1628	2050			БЕЖАТЬ	БЕЖАТЬ		part_q-papa_beg-shyr	part_q	papa_beg	shyr	27.0	34.0	34	БЕЖАТЬ	V
177	814	chin_up					part_q-papa_beg-vik	part_q	papa_beg	vik	2.0	21.0	57		
212	673			КУДА			part_q-papa_beg-vik	part_q	papa_beg	vik	3.0	17.0	57	КУДА	Q
318	814				КУДА		part_q-papa_beg-vik	part_q	papa_beg	vik	6.0	21.0	57		
814	1346			ПАПА			part_q-papa_beg-vik	part_q	papa_beg	vik	21.0	37.0	57	ПАПА	N
1381	1771				БЕЖАТЬ		part_q-papa_beg-vik	part_q	papa_beg	vik	38.0	50.0	57		
1417	1771			БЕЖАТЬ			part_q-papa_beg-vik	part_q	papa_beg	vik	39.0	50.0	57	БЕЖАТЬ	V
133	3066	chin_up	br_low				part_q-papa_beg-x	part_q	papa_beg	x	0.0	92.0	92		
166	966			КУДА			part_q-papa_beg-x	part_q	papa_beg	x	2.0	27.0	92	КУДА	Q
333	1133				КУДА		part_q-papa_beg-x	part_q	papa_beg	x	7.0	32.0	92		
1100	1700			ПАПА			part_q-papa_beg-x	part_q	papa_beg	x	31.0	50.0	92	ПАПА	N
1800	2700				БЕЖАТЬ		part_q-papa_beg-x	part_q	papa_beg	x	53.0	81.0	92		
1833	2700			БЕЖАТЬ			part_q-papa_beg-x	part_q	papa_beg	x	54.0	81.0	92	БЕЖАТЬ	V
262	699		br_raise				part_q-reb_tanc-gul	part_q	reb_tanc	gul	3.0	13.0	53		
349	699	chin_up					part_q-reb_tanc-gul	part_q	reb_tanc	gul	5.0	13.0	53		
437	1136			ГДЕ			part_q-reb_tanc-gul	part_q	reb_tanc	gul	7.0	24.0	53	ГДЕ	Q
480	1136				ГДЕ		part_q-reb_tanc-gul	part_q	reb_tanc	gul	8.0	24.0	53		
1354	1704			РЕБЕНОК			part_q-reb_tanc-gul	part_q	reb_tanc	gul	30.0	38.0	53	РЕБЕНОК	N
1835	2316			ТАНЦЕВАТЬ	ТАНЦЕВАТЬ		part_q-reb_tanc-gul	part_q	reb_tanc	gul	42.0	53.0	53	ТАНЦЕВАТЬ	V
342	1028					lf	part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	2.0	13.0	32		
411	891		br_raise				part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	3.0	11.0	32		
479	891			ГДЕ			part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	4.0	11.0	32	ГДЕ	Q
891	1302			РЕБЕНОК			part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	11.0	18.0	32	РЕБЕНОК	N
1097	2194				ТАНЦЕВАТЬ		part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	14.0	32.0	32		
1302	2194		br_low				part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	18.0	32.0	32		
1371	2194			ТАНЦЕВАТЬ			part_q-reb_tanc-shyr	part_q	reb_tanc	shyr	19.0	32.0	32	ТАНЦЕВАТЬ	V
233	3100		br_raise				part_q-reb_tanc-x	part_q	reb_tanc	x	4.0	93.0	109		
333	2633	chin_up					part_q-reb_tanc-x	part_q	reb_tanc	x	7.0	78.0	109		
433	1066			ГДЕ			part_q-reb_tanc-x	part_q	reb_tanc	x	10.0	30.0	109	ГДЕ	Q
466	966				ГДЕ		part_q-reb_tanc-x	part_q	reb_tanc	x	11.0	26.0	109		
1566	1966			РЕБЕНОК			part_q-reb_tanc-x	part_q	reb_tanc	x	45.0	58.0	109	РЕБЕНОК	N
2066	2933				ТАНЦЕВАТЬ		part_q-reb_tanc-x	part_q	reb_tanc	x	61.0	88.0	109		
2066	3000			ТАНЦЕВАТЬ			part_q-reb_tanc-x	part_q	reb_tanc	x	61.0	90.0	109	ТАНЦЕВАТЬ	V
212	636		br_raise				part_q-sob_est-gul	part_q	sob_est	gul	3.0	15.0	69		
212	919					lf	part_q-sob_est-gul	part_q	sob_est	gul	3.0	24.0	69		
459	1025			ЧТО			part_q-sob_est-gul	part_q	sob_est	gul	10.0	27.0	69	ЧТО	Q
1131	1626			СОБАКА			part_q-sob_est-gul	part_q	sob_est	gul	30.0	45.0	69	СОБАКА	N
1768	1980		br_raise				part_q-sob_est-gul	part_q	sob_est	gul	49.0	56.0	69		
1768	2228			ЕСТЬ			part_q-sob_est-gul	part_q	sob_est	gul	49.0	63.0	69	ЕСТЬ	V
479	1163			ЧТО			part_q-sob_est-shyr	part_q	sob_est	shyr	4.0	15.0	36	ЧТО	Q
1232	1643			СОБАКА			part_q-sob_est-shyr	part_q	sob_est	shyr	16.0	23.0	36	СОБАКА	N
1848	2327			ЕСТЬ	ЕСТЬ		part_q-sob_est-shyr	part_q	sob_est	shyr	26.0	34.0	36	ЕСТЬ	V
177	1207	chin_up					part_q-sob_est-vik	part_q	sob_est	vik	2.0	32.0	70		
177	1278		br_raise				part_q-sob_est-vik	part_q	sob_est	vik	2.0	34.0	70		
426	781			ЧТО			part_q-sob_est-vik	part_q	sob_est	vik	9.0	20.0	70	ЧТО	Q
923	1349			СОБАКА			part_q-sob_est-vik	part_q	sob_est	vik	24.0	37.0	70	СОБАКА	N
1455	1881			ЕСТЬ			part_q-sob_est-vik	part_q	sob_est	vik	40.0	52.0	70	ЕСТЬ	V
466	1866		br_raise				part_q-sob_est-x	part_q	sob_est	x	11.0	55.0	103		
500	1933	chin_up					part_q-sob_est-x	part_q	sob_est	x	12.0	57.0	103		
600	1300			ЧТО			part_q-sob_est-x	part_q	sob_est	x	15.0	37.0	103	ЧТО	Q
1400	1900			СОБАКА			part_q-sob_est-x	part_q	sob_est	x	40.0	56.0	103	СОБАКА	N
1500	1900				СОБАКА		part_q-sob_est-x	part_q	sob_est	x	43.0	56.0	103		
1966	2800			ЕСТЬ			part_q-sob_est-x	part_q	sob_est	x	58.0	84.0	103	ЕСТЬ	V
211	458		br_raise				part_q-tel_slom-gul	part_q	tel_slom	gul	3.0	10.0	64		
388	1023			ПОЧЕМУ			part_q-tel_slom-gul	part_q	tel_slom	gul	8.0	27.0	64	ПОЧЕМУ	Q
635	882		br_raise				part_q-tel_slom-gul	part_q	tel_slom	gul	15.0	23.0	64		
1059	1623			ТЕЛЕВИЗОР			part_q-tel_slom-gul	part_q	tel_slom	gul	28.0	45.0	64	ТЕЛЕВИЗОР	N
1200	1623				ТЕЛЕВИЗОР		part_q-tel_slom-gul	part_q	tel_slom	gul	32.0	45.0	64		
1729	2223				СЛОМАННЫЙ		part_q-tel_slom-gul	part_q	tel_slom	gul	48.0	63.0	64		
1729	2259			СЛОМАННЫЙ			part_q-tel_slom-gul	part_q	tel_slom	gul	48.0	64.0	64	СЛОМАННЫЙ	V
1765	1976		br_raise				part_q-tel_slom-gul	part_q	tel_slom	gul	50.0	56.0	64		
749	1293			ПОЧЕМУ			part_q-tel_slom-shyr	part_q	tel_slom	shyr	8.0	17.0	42	ПОЧЕМУ	Q
1362	1770			ТЕЛЕВИЗОР			part_q-tel_slom-shyr	part_q	tel_slom	shyr	18.0	25.0	42	ТЕЛЕВИЗОР	N
1498	1838				ТЕЛЕВИЗОР		part_q-tel_slom-shyr	part_q	tel_slom	shyr	20.0	26.0	42		
1838	2315			СЛОМАННЫЙ			part_q-tel_slom-shyr	part_q	tel_slom	shyr	26.0	34.0	42	СЛОМАННЫЙ	V
1906	2383				СЛОМАННЫЙ		part_q-tel_slom-shyr	part_q	tel_slom	shyr	27.0	35.0	42		
1906	2587	nod					part_q-tel_slom-shyr	part_q	tel_slom	shyr	27.0	38.0	42		
